Unnamed: 0,emotion_x,ID_frase,conv,text,speaker,video_name,emocion_code
8165,joy,1,1078,"You know what this is , this is us getting ready for the prom .",Monica,dia220utt1.wav,3
1758,joy,1,239,"Aw , you are right , you are right . I am sorry .",Leslie,dia351utt1.wav,3
299,sadness,1,36,I feel violated .,Rachel,dia45utt1.wav,4
4423,anger,15,573,Do not wink at me . And put on your apron .,Gunther,dia860utt15.wav,0
800,sadness,12,101,"I mean , what am I gonna do without you ?",Monica,dia140utt12.wav,4
3666,disgust,5,478,Bye Chandler ! I miss you already .,Phoebe,dia711utt5.wav,1
2450,surprise,5,330,That would be Casey . We are going out tonight .,Joey,dia490utt5.wav,5
2670,anger,5,361,"Come on ! Would you please pay attention , I could wake up at any moment !",Chandler,dia541utt5.wav,0
1825,joy,3,249,"The mailman was downstairs , so I brought up your mail .",Phoebe,dia367utt3.wav,3
8738,joy,4,1161,All right ! Let do it !,Chandler,dia601utt4.wav,3
2362,surprise,6,319,"She will be out in a second . So , Chip , how umm , Amy Welch ?",Rachel,dia472utt6.wav,5
8067,surprise,5,1062,I can not believe it ! He is looking right at us !,Ross,dia124utt5.wav,5
571,joy,16,67,"And I would like to believe that when the right woman comes along , you will have the courage and the guts to say "" No thanks , I am married . """,Chandler,dia92utt16.wav,3
1543,anger,2,208,I am not gonna tell you ! You are the bad man who broke Sarah leg .,Girl,dia304utt2.wav,0
6952,surprise,4,921,Oh ! Someone a little cranky today because they have to do it in a cup ! Oh ! They gave you the kiddy size .,Janice,dia1354utt4.wav,5
906,surprise,5,110,What do you mean this might be your only chance ?,Monica,dia153utt5.wav,5
7816,anger,12,1026,How do you know about that story ? !,Rachel,dia1177utt12.wav,0
351,anger,5,43,During a blackout ? He would get trampled !,Rachel,dia57utt5.wav,0
5802,sadness,7,760,"Well , we called everyone in your phone book and a bunch of people came , but it took us so long to get you here that they ... they had to leave .",Phoebe,dia1121utt7.wav,4
6789,surprise,3,903,Am I the only one who does not think that she is hot ? Ross ?,Rachel,dia1327utt3.wav,5
6475,joy,7,856,Congratulations you two !,an,dia1258utt7.wav,3
951,surprise,10,120,"Sir ? Sir ? Excuse me , sir ? Uh ... I have a message for you .",Flight Attendant,dia165utt10.wav,5
9339,surprise,3,1234,"No , Phoebe , I will tell you what , if you get ready now I will let you play it at the wedding .",Monica,dia971utt3.wav,5
5029,sadness,15,649,"And ... and you do not need , you do not need this custom ... made , empire ... waisted , duchess , satin gown . You can wear off the rack .",Rachel,dia979utt15.wav,4
8040,anger,6,1060,"Eight and a half hours of aptitude tests , intelligence tests , personality tests ... and what do I learn ?",Chandler,dia112utt6.wav,0
3975,joy,5,514,"Yeah , she could not live without the Chan Love .",Chandler,dia769utt5.wav,3
4281,anger,13,552,No ! No ! No ! No !,Chandler and Joey,dia825utt13.wav,0
6218,anger,1,817,So your dad dropped by . He is a pleasant man !,Ross,dia1210utt1.wav,0
8021,surprise,3,1057,"Where are you guys going ? Come on , one more game !",Monica,dia89utt3.wav,5
1857,sadness,2,253,"Okay , I can not imagine , I can not imagine my life without you .",Ross,dia371utt2.wav,4
8208,fear,12,1086,"Oh , yeah . Go for it man , jump off the high dive , stare down the barrel of the gun , pee into the wind !",Joey,dia241utt12.wav,2
1749,sadness,12,236,"She dumped me , I mean I totally trusted her and then one day it was Okay , bye Pheebs gone .",Phoebe,dia347utt12.wav,4
62,surprise,9,12,Can I ask you guys a question ? Do you ever think that Alan is maybe ... sometimes ...,Monica,dia13utt9.wav,5
16,joy,7,3,That is one way !,Paul,dia3utt7.wav,3
6257,joy,1,823,Here she is ! Future fashion superstar !,Joey,dia1216utt1.wav,3
4945,anger,1,639,"Monica face it , Chandler is against marriage . And ... and always will be !",Joey,dia966utt1.wav,0
8768,anger,2,1166,"A Magic Eight ball ? ! You can not be serious , you can not make this decision with a toy !",Monica,dia634utt2.wav,0
9189,surprise,13,1215,"Oh my God ! ! Do it ! ! Honey , you have waited long enough ! !",Rachel,dia879utt13.wav,5
8246,sadness,12,1091,"You had to do it , did not you ? You could not just leave it alone .",Rachel,dia279utt12.wav,4
313,surprise,16,36,"Oh , oh , but you know , you always see these really beautiful women with these really nothing guys , you could be one of those guys .",Phoebe,dia45utt16.wav,5
5372,sadness,3,701,Aw ! Does that mean the Sam Goody’s sale is over ? !,Joey,dia1051utt3.wav,4
7611,anger,11,1000,Well this does not even smell like opium .,Phoebe,dia852utt11.wav,0
9573,joy,4,1259,"Hey Ross ! Listen , do you want to go see that new Imax movie on tide pools ?",Joey,dia1194utt4.wav,3
963,anger,2,122,I can not believe you would rather go out with him than me .,Ross,dia168utt2.wav,0
7834,joy,1,1030,Thank you . Oh Joey and look at this crib ! It is so cute !,Rachel,dia1200utt1.wav,3
1653,anger,12,222,"And before you know it , she is with him .",Joey,dia325utt12.wav,0
4800,sadness,8,622,"Chandler , please do not think I was trying to pressure you . Phoebe and Rachel",Monica,dia945utt8.wav,4
7527,anger,5,988,"Come on , you saw the way he ran out of here !",Phoebe,dia704utt5.wav,0
7787,surprise,9,1023,What ? ! They took mine to give to you !,Phoebe,dia1166utt9.wav,5
9721,sadness,8,1275,I have just been thinking about how my baby and I are gonna be all alone .,Rachel,dia1311utt8.wav,4
8824,anger,1,1171,That part was perfect for me ! I can not believe I did not get it !,Joey,dia667utt1.wav,0
6553,joy,8,870,Oh ! Something smells good over at Monica station ! Oh my God ! This is absolutely amazing ! You have never made this before ?,The Cooking Teacher,dia1276utt8.wav,3
4880,joy,10,629,I like it !,Joey,dia954utt10.wav,3
2150,joy,12,289,Good to have you aboard Bing !,Doug,dia432utt12.wav,3
1821,sadness,2,248,"What can I do ? One person wants to break ... up , you break ... up .",Ross,dia362utt2.wav,4
5080,anger,10,657,"Ho ... ho , so hard we had to throw out your underwear again ?",Chandler,dia987utt10.wav,0
1669,surprise,1,224,"So ! I am just an empty vase , huh ?",Monica,dia329utt1.wav,5
5152,surprise,15,670,"Yeah , I will do that . So who gets to be yours ?",Phoebe,dia1004utt15.wav,5
5594,surprise,8,734,How did you know about that ? !,Ross,dia1091utt8.wav,5
2912,fear,7,392,"No , you have to let me in right now ! !",Phoebe,dia581utt7.wav,2
4092,anger,3,527,"You know what ? I am not talking to you ! You go back to sleep ! And you , are you a rapist ? !",Phoebe,dia783utt3.wav,0
5989,surprise,16,786,No . Sorry man .,Ross,dia1159utt16.wav,5
6683,sadness,4,890,Oh . Look at you making up crap for me . Oh God !,Rachel,dia1305utt4.wav,4
3588,anger,12,470,"Well , I would not know because I got so freaked out that I hung up the phone .",Rachel,dia698utt12.wav,0
3249,joy,1,430,"Look , these clowns are trying to take us for a ride and I am not gonna let em ! And we are not a couple of suckers !",Monica,dia639utt1.wav,3
9196,surprise,4,1216,"Do you uh , do you ... ready for a refill ?",Joey,dia883utt4.wav,5
1138,anger,1,153,Oh that is what you want .,Rachel,dia219utt1.wav,0
5341,surprise,10,698,Wow ! It looks like the Easter Bunny funeral in here .,Rachel,dia1048utt10.wav,5
1683,sadness,11,225,"Ugh . Wait , wait , wait .",Rachel,dia331utt11.wav,4
4684,joy,6,606,I have never lived like this before .,Rachel,dia911utt6.wav,3
664,anger,1,86,"Yes , Fran . I know what time it is , but I am looking at the WENUS and I am not happy !",Chandler,dia117utt1.wav,0
7307,sadness,8,960,"Oh , it is just like a bloodbath in here today .",Rachel,dia286utt8.wav,4
5911,anger,5,777,"Nobody wants to do it ? All right , I will do it myself .",Monica,dia1144utt5.wav,0
5367,surprise,5,700,"Are you serious ? ! Chandler , we ate an entire cheesecake two days ago and you want more ?",Rachel,dia1050utt5.wav,5
3565,anger,7,467,Oh my God ! Where the hell have you been ? ! !,Monica,dia695utt7.wav,0
3448,anger,7,454,"Oh , damn ! I got it on my pants .",Danny,dia677utt7.wav,0
8706,surprise,8,1157,Sure . Why not ?,Ross,dia586utt8.wav,5
7511,surprise,5,987,G ... sharp ? Have you been studying the real names of the chords ?,Phoebe,dia684utt5.wav,5
3059,joy,6,409,I just saw someone on the ... that looks just like you on the subway .,Phoebe,dia609utt6.wav,3
3770,joy,7,490,"No , you are the best .",Chandler,dia729utt7.wav,3
5819,fear,16,760,"I mean , I get all those presents without having to talk to people I do not even like !",Monica,dia1121utt16.wav,2
407,surprise,8,51,The most unbelievable thing has happened . Underdog has just gotten away .,Chandler,dia70utt8.wav,5
5938,anger,9,780,"Yeah , we got him back . Everything fine .",Rachel,dia1148utt9.wav,0
2304,joy,1,312,"Hey Monica , it is Chip .",Chip,dia465utt1.wav,3
5214,sadness,1,680,"I mean , I realize that his feelings may never completely go away , but you can .",Monica,dia1024utt1.wav,4
7981,surprise,14,1054,"What , you do not think they can hear sounds in there ?",Susan,dia67utt14.wav,5
1454,anger,4,195,"All right , Jester man , look we wanna see the King .",Joey,dia282utt4.wav,0
1004,disgust,20,128,What a manipulative bitch .,Rachel,dia184utt20.wav,1
7778,surprise,10,1022,What ? ! Well he never said that to me !,Phoebe,dia1154utt10.wav,5
9683,sadness,2,1273,No !,Cliff,dia1297utt2.wav,4
5871,disgust,5,771,"Well , when Jake did it I saw that ... he was wearing women underwear !",Joey,dia1134utt5.wav,1
7478,surprise,11,983,You said you loved me ! I can not believe this !,Monica,dia660utt11.wav,5
9749,anger,13,1279,What makes you think that I am just gonna sleep with her and then blow her off ?,Joey,dia1331utt13.wav,0
718,surprise,10,93,"Look look ! He is doing it again , the guy with the telescope !",Monica,dia127utt10.wav,5
5794,surprise,11,758,"It took you that long to figure it out , huh ?",Cassie,dia1119utt11.wav,5
7579,sadness,2,994,"Nothing , Monica and I had a stupid fight .",Chandler,dia794utt2.wav,4
5851,surprise,5,767,Dude ! How ... how did you write this ?,Ross,dia1130utt5.wav,5
558,surprise,4,65,Did you know this is not Ma ?,Joey,dia90utt4.wav,5
9118,sadness,2,1206,Who cares ? I repel women .,Ross,dia833utt2.wav,4
1050,surprise,1,136,Women really want this ?,Ross,dia192utt1.wav,5
6363,joy,10,836,I actually feel like I am going on a real date !,Rachel,dia1232utt10.wav,3
4721,surprise,5,611,"Yeah okay , I was just talking to the guys . Just look at them I mean , is it okay if they come visit ?",Chandler,dia921utt5.wav,5
3928,surprise,4,508,Phoebe ! You and I have never played chess !,Ross,dia756utt4.wav,5
5441,joy,1,708,Oh ! Yay ! Look ! There is a piece that does not have floor on it !,Rachel,dia1061utt1.wav,3
3353,joy,17,440,"Hey , guys , you know what Larry would say ? He would say , "" See you ladle . """,Phoebe,dia652utt17.wav,3
4422,anger,14,573,"Nah , it is okay . Right , Gunther ?",Joey,dia860utt14.wav,0
6097,joy,4,802,Oh hi !,Ross,dia1189utt4.wav,3
6150,disgust,5,808,Oh . Ew ! Ew ! Ew ! Ugh ! You know what ? This is too weird .,Phoebe,dia1198utt5.wav,1
7319,anger,12,963,My lighter in there !,Chandler,dia375utt12.wav,0
2019,sadness,4,268,"Well , oh , Mark , I am doing this for the wrong reasons , you know ?",Rachel,dia393utt4.wav,4
3071,surprise,4,411,What ? ! What do you mean you are going to London ?,Phoebe,dia611utt4.wav,5
8198,anger,3,1085,"You guys , can we please not watch this all right .",Joey,dia239utt3.wav,0
665,surprise,2,87,Urse ... What are you doing here ? I have been trying to call you .,Joey,dia119utt2.wav,5
2253,surprise,2,303,"Yeah , because I was mad at you , not because I stopped loving you !",Rachel,dia451utt2.wav,5
2149,joy,11,289,"This team is about hard work , but it is also about having fun .",Doug,dia432utt11.wav,3
2657,anger,13,359,"Ahh , come on ! You know what ... you know what , I think I am just gonna go home and call Kathy .",Chandler,dia538utt13.wav,0
6385,surprise,4,841,She is kicking so much !,Rachel,dia1241utt4.wav,5
803,joy,9,102,Could tonight be the Night ?,Rachel,dia141utt9.wav,3
5306,anger,2,692,"Well , no . But , um , I bet she probably does .",Monica,dia1039utt2.wav,0
7917,surprise,1,1041,Hey honey ! I missed you today !,Monica,dia1349utt1.wav,5
2883,anger,13,386,Shut up ! This place is a hole !,Monica,dia574utt13.wav,0
3382,joy,17,443,Man ! He just keeps lobbing them up and I just keep knocking them right out of the park !,Rachel,dia656utt17.wav,3
7612,anger,4,1000,Ohh ! !,Rachel,dia852utt4.wav,0
5910,anger,4,777,I said I will do it !,Rachel,dia1144utt4.wav,0
4253,surprise,6,549,Oh my God .,Monica,dia822utt6.wav,5
3506,joy,4,461,You really think I am ready ?,Joey,dia688utt4.wav,3
4228,joy,3,546,I love your car .,Woman,dia815utt3.wav,3
5183,anger,8,673,We can not do it again .,Ross,dia1007utt8.wav,0
2640,joy,2,357,"Absolutely ! And if it does not , can I get the extra ticket ?",Joey,dia533utt2.wav,3
6695,joy,1,893,That was amazing .,Chandler,dia1312utt1.wav,3
557,surprise,4,65,Did you know this is not Ma ?,Joey,dia90utt4.wav,5
6950,sadness,3,921,"No no no ... I mean , why ? why is she here ? ?",Chandler,dia1354utt3.wav,4
6458,sadness,3,855,I am so ... so sorry about yesterday .,Ross,dia1257utt3.wav,4
651,fear,3,82,"Yes . Well , Mr . Kostelick wants you to stop by his office at the end of the day .",Mrs. Tedlock,dia109utt3.wav,2
4406,surprise,2,571,"What ? No , I want to watch this ... Did your cable go out ?",Chandler,dia856utt2.wav,5
8842,fear,4,1173,The charity on fire !,Phoebe,dia671utt4.wav,2
8533,anger,7,1133,"All right ! I will try ! But if I can not , you can stay with Chandler and I until you get settled .",Joey,dia481utt7.wav,0
8618,anger,8,1146,"Look , I know I feel asleep before I could shower and now I do not have time !",Joey,dia536utt8.wav,0
3882,surprise,2,502,"Uh ... huh , that is why they call it Staten Island .",Ross,dia747utt2.wav,5
305,joy,7,36,"There is a beautiful woman at eight , nine , ten o clock !",Chandler,dia45utt7.wav,3
5108,surprise,4,664,Do you really want to pull at that thread ?,Monica,dia997utt4.wav,5
4197,joy,2,541,Hey ! So Estelle lined up a bunch of auditions for me tomorrow and I will have my health insurance back in no time .,Joey,dia806utt2.wav,3
5297,surprise,1,691,I can not believe it !,Phoebe,dia1037utt1.wav,5
2787,surprise,3,375,You had fantasies about Emily ?,Ross,dia560utt3.wav,5
5642,anger,5,740,Damn it !,Ben,dia1097utt5.wav,0
2582,sadness,6,348,"You know you wear a white coat , I wear a blue blazer , if that means we can not be friends at work , then so be it .",Joey,dia520utt6.wav,4
544,disgust,17,63,"Oh , God , he is such a pig ,",Rachel,dia86utt17.wav,1
2025,sadness,3,269,Oh God . I am sorry about this .,Rachel,dia394utt3.wav,4
9084,anger,3,1201,You stole them from me !,Monica,dia809utt3.wav,0
3038,anger,13,407,The only thing I understand is postponing it is not an option . This is when we are getting married .,Ross,dia607utt13.wav,0
1483,sadness,15,198,"Okay . I went down to the Mattress King showroom and , and I saw Janice , kissing her ex ... husband .",Joey,dia287utt15.wav,4
4701,joy,9,608,"Just hearing you describe it as forbidden , it is really hot .",Elizabeth,dia913utt9.wav,3
5869,joy,5,771,"Well , when Jake did it I saw that ... he was wearing women underwear !",Joey,dia1134utt5.wav,3
8334,sadness,6,1109,"Oh my God . I cannot keep having this same fight over and over again , Ross , no , you’re , you’re , you’re making this too hard .",Rachel,dia358utt6.wav,4
4875,joy,7,629,"You know what ? He did not want to talk to us about being angry , well maybe we do not talk to him at all !",Ross,dia954utt7.wav,3
3433,anger,3,451,You would not believe what people put in here !,Phoebe,dia674utt3.wav,0
3860,joy,8,500,"Ohh , you are about to get a little luckier .",Monica,dia741utt8.wav,3
3938,surprise,4,509,"It is a money thing , we do not have any .",Stanley,dia757utt4.wav,5
6116,anger,2,805,"Listen , I have got a secret for you . I let him win .",Chandler,dia1193utt2.wav,0
8493,anger,4,1129,"But this break ... up was not all my fault , and she , she says here , "" If you accept full responsibility ... "" Full responsibility !",Ross,dia461utt4.wav,0
1837,surprise,4,250,Okay . Ow ! ! ! ! ! Ow ... oh ... oh !,Monica,dia368utt4.wav,5
6371,surprise,5,837,"What ? ! That ... that is all the way cross town , I am supposed to teach a graduate seminar there in ten minutes .",Ross,dia1233utt5.wav,5
6023,anger,1,790,You kissed another woman !,Monica,dia1164utt1.wav,0
8450,joy,10,1124,"Oh no , Bonnie the best !",Phoebe,dia435utt10.wav,3
6105,surprise,2,803,"Oh , I thought there was a mirror there . Okay , bye ... bye .",Ursula,dia1191utt2.wav,5
1573,surprise,4,211,Oh no ! An asteroid !,Ross,dia307utt4.wav,5
9039,anger,14,1196,I just do not think arcade games go in the beautiful guest room . The beautiful guest room is gonna be filled with antiques .,Monica,dia793utt14.wav,0
8540,anger,1,1135,Aww man ! I can not believe I locked myself out again !,Joey,dia492utt1.wav,0
2351,surprise,9,317,"You know what , I think this might be one of the times he is wrong .",Chandler,dia470utt9.wav,5
1655,sadness,12,222,"And before you know it , she is with him .",Joey,dia325utt12.wav,4
3688,surprise,6,480,"Hey ... hey , check it out ! Check it out ! Ugly Naked Guy has a naked friend !",Joey,dia713utt6.wav,5
1882,sadness,11,253,"Yeah , but this can not be it , I mean .",Ross,dia371utt11.wav,4
7668,surprise,3,1009,"Oh , Rachel and I have appointments to get our hair cut .",Phoebe,dia925utt3.wav,5
1131,anger,1,151,Did you just flick me ?,Monica,dia217utt1.wav,0
1296,joy,3,174,"Yeah , no , I will get one of the other girls to do it .",Phoebe,dia254utt3.wav,3
1649,disgust,8,222,"All right look , you are going to have to go there yourself now , okay , make a few surprise visits .",Chandler,dia325utt8.wav,1
9163,anger,12,1212,"You should not be arguing over who gets credit , you should be arguing over who gets blamed for inflicting this horrible joke upon the world !",Monica,dia862utt12.wav,0
1637,surprise,2,222,Why ? ! How ? ! How is he a genius ?,Ross,dia325utt2.wav,5
9337,anger,1,1234,Phoebe ! Come on ! Let go ! Come on ! Why are not you dressed yet ? !,Monica,dia971utt1.wav,0
9585,fear,6,1261,Yes ! It is flown into your blouse and you would better undo your buttons lest it sting you !,Chandler,dia1199utt6.wav,2
5422,anger,10,706,"And now Pheebs , you are doing the same thing !",Joey,dia1057utt10.wav,0
2701,anger,12,363,I totally do not know what you are talking about .,Joey,dia544utt12.wav,0
3065,anger,3,410,"I tell you , this wedding is not going to happen .",Emily,dia610utt3.wav,0
3463,anger,15,455,I thought I told you to get outta here !,Phoebe,dia678utt15.wav,0
6087,joy,7,799,That is a good one .,Mr. Franklin,dia1184utt7.wav,3
7597,joy,9,999,"Yes ! That I know , this is from White Plains .",Rachel,dia850utt9.wav,3
7724,surprise,1,1015,Yes ? Yes ? ! How can I help you ?,Ross,dia1022utt1.wav,5
2353,joy,2,318,Hi !,Monica,dia471utt2.wav,3
7504,disgust,5,986,"Oh , you know Joey , you are sick !",Rachel,dia681utt5.wav,1
6661,surprise,3,887,"Uh well umm ... we are just not in that place , you know ? But we are very excited about this .",Ross,dia1300utt3.wav,5
4951,surprise,6,639,That is right .,Monica,dia966utt6.wav,5
5340,joy,8,698,Hey !,Rachel,dia1048utt8.wav,3
5953,surprise,5,782,Well have we finished the scene ?,Richard,dia1153utt5.wav,5
6276,joy,7,826,"You bet I am ! And to answer your earlier question , we are straight ... up gangster rap .",Bobby,dia1219utt7.wav,3
2181,joy,1,295,"So , in conclusion , the lines all go up , so I am happy .",Doug,dia439utt1.wav,3
4546,joy,7,589,Drake !,Hope,dia881utt7.wav,3
2820,fear,16,377,Pregnant Woman Slays Four ?,Chandler,dia562utt16.wav,2
7495,disgust,3,984,Unbelievable ! I mean you really kept Joey underwear ? ! Why ? Why would you do that ? !,Ross,dia664utt3.wav,1
8156,joy,7,1075,We are gonna go .,Monica,dia202utt7.wav,3
1447,surprise,4,193,Whoa . That was really good .,Joey,dia280utt4.wav,5
5769,joy,7,756,"Technically , we could have sex again .",Chandler,dia1117utt7.wav,3
9235,sadness,8,1220,I did not make it !,Monica,dia891utt8.wav,4
3028,anger,8,407,I can not ask people to do that ? Would you ask people to do that ?,Ross,dia607utt8.wav,0
8485,surprise,13,1128,"Well , I ... I gotta go break up with Bonnie .",Ross,dia455utt13.wav,5
4184,surprise,7,539,"Okay , it is not a check . They are saying your health insurance expired because , you did not work enough last year .",Chandler,dia803utt7.wav,5
7381,sadness,11,970,"Of your last two boyfriends , Richard did not want to have kids , and from the looks of it , now Pete can not .",Ross,dia441utt11.wav,4
8507,joy,4,1131,I got in there myself once .,Joey,dia473utt4.wav,3
634,joy,3,78,"You know , it is a really funny story how this happened .",Monica,dia105utt3.wav,3
5650,joy,4,743,"Ho ... ho ... ho , fried stuff with cheese !",Joey,dia1101utt4.wav,3
3554,surprise,15,465,Oh God !,Ross,dia693utt15.wav,5
3204,surprise,4,424,No you answer it and take pledges .,Stage Director,dia631utt4.wav,5
2036,anger,5,270,I talk to you and it is nothin .,Joey,dia396utt5.wav,0
955,anger,15,120,Do not give me that deep freeze .,Man,dia165utt15.wav,0
7107,anger,4,944,"Yeah ? Well , there is a lot of things Carol never did before I came along .",Susan,dia151utt4.wav,0
7088,sadness,3,942,Wendy bailed . I have no waitress .,Monica,dia116utt3.wav,4
6007,sadness,9,788,"Oh , it is just not the right time .",Rachel,dia1162utt9.wav,4
1854,joy,10,252,"Aw , no problem dude . You know we got to look out for each other . We are the same , you and me .",Issac,dia370utt10.wav,3
6374,surprise,3,838,"Whoa , a lot late .",Ross,dia1234utt3.wav,5
3501,sadness,1,461,"No , I can not talk to you ! I do not have a fancy ad in the Yellow Pages !",Phoebe,dia688utt1.wav,4
6411,surprise,6,844,"Do not worry , Ok ? When my sisters were pregnant they got every weird feeling in the book , it was always nothing .",Joey,dia1244utt6.wav,5
6992,anger,11,927,"She will say "" No "" , David heart will be broken , it will be too hard for them to recover from and then Phoebe will end up alone again .",Monica,dia1363utt11.wav,0
7450,surprise,15,981,"Cause they , cause they thought it was a boy , but Chandler a girl !",Frank,dia626utt15.wav,5
592,surprise,5,71,"Hello , Joey .",Monica,dia97utt5.wav,5
606,anger,1,74,"Ok , I am making a break for it , I am going out the window .",Chandler,dia100utt1.wav,0
1383,surprise,8,182,He told me in person .,Mr. Heckles,dia265utt8.wav,5
219,disgust,3,27,"Yeah , well , now you are kinda not .",Woman,dia35utt3.wav,1
4388,joy,8,568,Sure !,Phoebe,dia851utt8.wav,3
8227,joy,5,1089,"Oh ! Ohhhhh ! Oh ! Phoebe , come here . Aw , this is my new bed . You gotta feel this bad boy .",Monica,dia276utt5.wav,3
9289,anger,2,1226,We said seven !,Chandler,dia931utt2.wav,0
3474,anger,3,458,"Oh come on , she wants to snuggle now !",Ross,dia683utt3.wav,0
5232,anger,5,685,Did you eat all the neighbor candy ? !,Monica,dia1031utt5.wav,0
6370,surprise,4,837,"Yeah , it is the new building on Avenue A .",Student,dia1233utt4.wav,5
6098,joy,5,802,Hi !,Mona,dia1189utt5.wav,3
5787,disgust,8,757,"Well , maybe after we get reacquainted uh , you can do me .",Cassie,dia1118utt8.wav,1
2939,joy,3,396,""" It is almost as good as being there . """,Chandler,dia588utt3.wav,3
4939,joy,10,638,"Yeah , yeah I got that .",Phoebe,dia965utt10.wav,3
3272,sadness,6,432,"Ohh , you already agreed to this , have not you ?",Rachel,dia641utt6.wav,4
282,sadness,5,34,I hit her in the eye ! I hit her in the eye ! This is the worst break ... up in the history of the world .,Chandler,dia42utt5.wav,4
2932,surprise,8,395,"Wha ... you are uh , you are , you are over me ?",Ross,dia587utt8.wav,5
4171,joy,1,538,Hi !,Joey,dia802utt1.wav,3
249,fear,5,31,"Ok , here we go . I do not think we should go out anymore .",Chandler,dia39utt5.wav,2
9350,joy,3,1235,"Hey ... Ooh , how Hilda ? Is she working out ?",Phoebe,dia988utt3.wav,3
3657,anger,14,477,"No , I did not misunderstand , okay ? She was all over me ! She touched my bicep for crying out loud !",Chandler,dia709utt14.wav,0
1916,surprise,6,259,717 ? Where is 717 ?,Ross,dia382utt6.wav,5
8651,surprise,10,1151,Janice ! There you are ! There you are !,Chandler,dia553utt10.wav,5
7069,anger,2,938,"Little louder , okay , I think there is a man on the twelfth floor in a coma that did not quite hear you ...",Ross,dia28utt2.wav,0
8163,surprise,6,1077,Where is your baby ?,Girl No. 2,dia210utt6.wav,5
9134,surprise,7,1208,I like it .,Joey,dia838utt7.wav,5
388,surprise,2,49,"Do you uh , do you talk about me ?",Ross,dia68utt2.wav,5
9726,surprise,1,1277,You still have not told Rachel you were not really proposing ?,Chandler,dia1320utt1.wav,5
4276,joy,3,552,Ha ... ha ! That is like 500 bucks you owe me !,Joey,dia825utt3.wav,3
925,sadness,3,115,"And sometimes I may be away longer , like this .",Ross,dia160utt3.wav,4
5500,sadness,7,719,"No look , I ... I am sure that people know you exist !",Phoebe,dia1074utt7.wav,4
5493,joy,9,718,"Oh , that is okay , I can not wait to see everything again ! All of the memories",Monica,dia1073utt9.wav,3
227,anger,9,27,"Hi , uh , nothing . That horrible woman just took my machine .",Rachel,dia35utt9.wav,0
4958,joy,6,640,Joey ! We should just switch .,Rachel,dia967utt6.wav,3
440,anger,9,54,"Come on , do it .",Phoebe,dia75utt9.wav,0
4555,joy,7,590,Thank you so much for coming .,Carol,dia884utt7.wav,3
8746,surprise,3,1162,And then the florist phoned to say there are not any tulips .,Emily,dia603utt3.wav,5
1929,sadness,2,260,Hi ! Sorry I am late . Were you sleeping ?,Ross,dia383utt2.wav,4
8136,anger,7,1068,You know what the Celtics problem is ? They let the players run the team .,Joey,dia148utt7.wav,0
6721,disgust,2,895,Wanna peek ?,Mr. Geller,dia1315utt2.wav,1
900,anger,15,107,"I do not care . I am trying to get a person out of my body here , and you are not making it any easier . Now go !",Carol,dia149utt15.wav,0
6732,surprise,13,896,Do you think my nipples are too big for her mouth ?,Rachel,dia1316utt13.wav,5
6757,sadness,11,898,You can not marry him !,Monica,dia1319utt11.wav,4
8239,joy,6,1091,"Wait ! Wait ! I wanna see this . After I divorce him , half of that kingdom is gonna be mine .",Janice,dia279utt6.wav,3
6338,joy,2,834,"No , I get to teach one of his advanced classes ! Why did not I get head of the department ?",Ross,dia1230utt2.wav,3
8097,anger,6,1064,She buys tickets for plays that I wanna see .,Monica,dia134utt6.wav,0
5496,anger,13,718,"Hey , it is unreasonable to expect a child to wait for a light bulb to cook brownies !",Monica,dia1073utt13.wav,0
7018,joy,7,932,"Ping pong ? Honey , they have ping pong ! Let play !",Monica,dia1369utt7.wav,3
7129,anger,1,945,"Come on , come on .",Ross,dia156utt1.wav,0
5948,anger,7,781,"Ugh ! Joey , I have to go .",Rachel,dia1149utt7.wav,0
2550,joy,1,342,"Oh , wow ! I should get going . I ... I got a date tonight .",Ross,dia510utt1.wav,3
1071,joy,5,142,"It turns out they fired the head lunch chef , and guess who got the job .",Monica,dia201utt5.wav,3
6690,disgust,7,892,"I am telling you Rachel , listen to Janice . They all say they are gonna be there until they start their real family .",Janice,dia1308utt7.wav,1
4879,joy,8,629,Ooooh ! Freeze him out .,Joey,dia954utt8.wav,3
1855,joy,10,252,"Aw , no problem dude . You know we got to look out for each other . We are the same , you and me .",Issac,dia370utt10.wav,3
5137,joy,5,669,Wow ! Imagine what our kids would look like !,Monica,dia1003utt5.wav,3
4515,disgust,5,584,"And you ! I throw myself at you and you say no , how gay are you ?",Jill,dia874utt5.wav,1
520,sadness,16,61,Paolo made a pass at me .,Phoebe,dia84utt16.wav,4
3107,sadness,7,413,Now just tell Emily that I love her and that I can not imagine spending my life with anyone else .,Ross,dia613utt7.wav,4
8516,joy,9,1131,"Oh yeah ? If I can not , I will knock five bucks off the price off the unit .",Joey,dia473utt9.wav,3
7962,joy,17,1051,"Oh , I found him . He was Paolo cat .",Rachel,dia58utt17.wav,3
2042,joy,4,271,"Like he came by to pick me up , and I opened the door , and it was just like , click !",Joanna,dia400utt4.wav,3
3556,fear,1,467,"I am telling you , something wrong ! My brother does not stay out all night .",Monica,dia695utt1.wav,2
1587,joy,11,213,"Oh well then , so I am just going to go back to talking to my friend here .",Rachel,dia311utt11.wav,3
